IdPF,ValorGenericoPF,ValorMGPF
8054,"315,76","338,87"
8055,"45,48","49,32"
8056,"90,96","98,63"
8057,"544,58","590,54"
8058,"22,85","24,77"
8059,"9,3","9,98"
8060,"7,82","8,39"
8061,"95,03","101,99"
8062,"41,41","44,44"
8063,"5,14","5,58"
8064,"11,84","12,84"
8065,"188,86","202,68"
8066,"46,88","50,3"
8067,"207,64","222,83"
8068,"22,88","24,55"
8069,"69,07","74,12"
8070,"85,78","92,06"
8071,"33,34","35,78"
8072,11,"11,8"
8073,"278,86","299,27"
8074,"88,48","94,95"
8075,"129,67","139,16"
8076,"43,06","46,21"
8077,"83,05","89,12"
8078,"23,95","25,71"
8079,"32,83","35,23"
8080,"138,03","148,13"
8081,"51,65","55,43"
8082,"59,34","63,68"
8083,"18,44","19,79"
8084,"139,58","149,79"
8085,"129,83","139,33"
8086,"182,99","196,38"
8087,"89,18","95,71"
8088,"87,41","93,8"
8089,"21,32","23,12"
8090,"32,23","34,95"
8091,"17,08","18,52"
8092,"15,67","16,99"
8093,"150,97","163,71"
8094,"25,59","27,46"
8095,"21,05","22,59"
8096,"108,78","116,74"
8097,"50,55","54,24"
8098,"70,77","75,95"
8099,"12,57","13,63"
8100,"146,04","158,37"
8101,"154,51","165,82"
8102,"73,2","78,56"
8103,"152,76","163,94"
8104,"305,51","327,87"
8105,"458,27","491,8"
8106,"458,26","491,79"
8107,"687,42","737,72"
8108,"623,16","668,76"
8109,"173,67","186,38"
8110,"385,98","414,22"
8111,"8,7","9,44"
8112,"19,63","21,29"
8113,"45,67","49,52"
8114,"35,97","38,6"
8115,"19,82","21,27"
8116,"110,64","118,73"
8117,"350,64","376,29"
8118,"221,4","237,6"
8119,"327,05","350,98"
8120,"654,13","701,99"
8121,"90,11","96,71"
8122,"45,83","49,18"
8123,"149,35","160,28"
8124,"5,74","6,16"
8125,"157,65","169,18"
8126,"308,17","330,72"
8127,"35,05","37,61"
8128,"142,48","152,9"
8129,"28,14","30,2"
8130,"159,1","170,74"
8131,"62,22","66,77"
8132,"102,59","110,1"
8133,"26,32","28,55"
8134,"8,75","9,49"
8135,"17,8","19,1"
8136,"97,18","104,29"
8137,"59,05","64,03"
8138,"269,73","289,46"
8139,"254,01","272,6"
8140,"30,21","32,76"
8141,"60,4","65,5"
8142,"54,35","58,93"
8143,"25,53","27,4"
8144,"25,43","27,29"
8145,"30,16","32,37"
8146,"77,74","83,43"
8147,"42,26","45,83"
8148,"45,06","48,86"
8149,"29,83","32,34"
8150,"10,05","10,78"
8151,"13,53","14,52"
8152,"31,52","33,83"
8153,"73,91","79,32"
8154,"38,32","41,12"
8155,"115,1","123,52"
8156,"73,85","79,26"
8157,"16,63","18,03"
8158,"20,51","22,24"
8159,"75,03","81,36"
8160,"184,07","197,54"
8161,"360,83","387,23"
8162,"107,66","115,54"
8163,"65,64","70,44"
8164,"5,93","6,43"
8165,"49,36","53,52"
8166,"62,7","67,29"
8167,"96,19","103,23"
8168,"288,58","309,7"
8169,"77,93","84,51"
8170,"233,81","253,54"
8171,"104,8","113,64"
8172,"314,39","340,92"
8173,"33,17","35,6"
8174,"337,66","362,37"
8175,"86,59","92,93"
8176,"63,43","68,78"
8177,"126,87","137,58"
8178,"37,66","40,84"
8179,"193,9","208,09"
8180,"290,82","312,1"
8181,"158,25","169,83"
8182,"90,26","97,88"
8183,"180,53","195,76"
8184,"51,13","55,45"
8185,"76,67","83,14"
8186,"86,32","92,63"
8187,"82,07","88,07"
8188,"25,39","27,24"
8189,"251,68","272,92"
8190,"100,65","109,15"
8191,"37,49","40,23"
8192,"112,5","120,73"
8193,"37,47","40,21"
8194,"112,4","120,62"
8195,"132,8","142,51"
8196,"36,41","39,07"
8197,"109,2","117,2"
8198,"46,27","49,66"
8199,"73,48","78,85"
8200,"220,43","236,56"
8201,"18,22","19,55"
8202,"54,68","58,68"
8203,"91,11","97,78"
8204,"273,34","293,34"
8205,"566,09","607,51"
8206,"1455,78","1562,3"
8207,"60,77","65,22"
8208,"467,41","501,61"
8209,"2612,44","2803,6"
8210,"78,81","84,57"
8211,"60,63","65,06"
8212,"18,76","20,13"
8213,"17,58","19,06"
8214,"110,93","119,05"
8215,"50,49","54,18"
8216,"252,44","270,91"
8217,"102,83","110,35"
8218,"308,47","331,04"
8219,"514,1","551,72"
8220,"156,33","167,77"
8221,469,"503,32"
8222,"781,67","838,87"
8223,"209,34","224,66"
8224,"1046,7","1123,29"
8225,"268,31","287,94"
8226,"804,92","863,82"
8227,"1341,55","1439,71"
8228,"628,01","673,96"
8229,"95,8","103,88"
8230,"224,18","243,1"
8231,"34,84","37,39"
8232,"40,47","43,43"
8233,"18,27","19,61"
8234,"72,89","78,22"
8235,"75,25","80,76"
8236,"84,97","91,18"
8237,"75,17","80,67"
8238,"74,37","80,65"
8239,"167,12","181,22"
8240,"480,65","515,82"
8241,"560,24","601,23"
8242,"130,72","140,28"
8243,"72,29","78,39"
8244,"144,6","156,8"
8245,"289,2","313,6"
8246,"433,78","470,39"
8247,"151,14","162,2"
8248,"30,39","32,61"
8249,"91,16","97,83"
8250,"186,55","200,2"
8251,"185,33","198,89"
8252,"360,16","386,51"
8253,"54,63","58,62"
8254,"234,1","251,23"
8255,"53,1","56,99"
8256,"56,31","60,43"
8257,"112,6","120,84"
8258,"149,82","160,78"
8259,"7,5","8,05"
8260,"29,56","31,72"
8261,"65,56","70,35"
8262,"62,36","67,62"
8263,"10,86","11,66"
8264,"25,27","27,41"
8265,"12,78","13,86"
8266,"8,16","8,85"
8267,"18,75","20,12"
8268,"25,97","28,16"
8269,20,"21,69"
8270,"11,12","12,05"
8271,"9,35","10,14"
8272,"24,31","26,37"
8273,"149,28","160,21"
8274,"297,94","319,74"
8275,"495,16","531,39"
8276,"152,3","163,44"
8277,"303,88","326,11"
8278,"601,95",646
8279,"18,33","19,67"
8280,"39,99","42,91"
8281,"25,65","27,52"
8282,"74,31","79,74"
8283,"17,73","19,02"
8284,"37,72","40,48"
8285,"22,68","24,6"
8286,"42,84","46,45"
8287,"32,05","34,39"
8288,"62,98","67,59"
8289,"32,88","35,28"
8290,"18,61","19,98"
8291,"25,38","27,23"
8292,"75,58","81,11"
8293,"21,42","22,99"
8294,"38,41","41,22"
8295,"65,84","70,66"
8296,"120,81","129,65"
8297,"23,53","25,26"
8298,"18,73","20,31"
8299,"21,52","23,1"
8300,"29,61","31,78"
8301,"26,37","28,6"
8302,"20,58","22,32"
8303,"39,74","42,65"
8304,"65,55","70,34"
8305,55,"59,02"
8306,"109,98","118,02"
8307,"25,47","27,33"
8308,"15,86","17,02"
8309,"26,24","28,46"
8310,"26,13","28,33"
8311,"61,72","66,23"
8312,"18,17","19,5"
8313,"52,29","56,7"
8314,"21,17","22,96"
8315,"13,28","14,26"
8316,"21,89","23,49"
8317,"20,62","22,36"
8318,"15,66","16,98"
8319,"11,16","12,11"
8320,"13,3","14,42"
8321,"4,91","5,33"
8322,"16,21","17,58"
8323,"22,52","24,17"
8324,"93,91","100,78"
8325,"59,77","64,15"
8326,"81,24","87,18"
8327,"28,81","30,91"
8328,"20,47","22,19"
8329,"10,04","10,89"
8330,"162,24","174,11"
8331,"21,34","23,14"
8332,"17,06","18,5"
8333,"19,24","20,65"
8334,"68,81","73,84"
8335,"12,43","13,34"
8336,"13,72","14,87"
8337,"104,93","113,78"
8338,"41,73","45,25"
8339,"69,53","75,4"
8340,"108,35","117,49"
8341,"199,22","216,04"
8342,"40,05","43,43"
8343,"29,17","31,63"
8344,"122,78","131,77"
8345,"124,36","133,46"
8346,"90,97","97,62"
8347,"181,89","195,2"
8348,"92,78","99,57"
8349,"53,01","56,89"
8350,"66,55","71,41"
8351,"199,64","214,24"
8352,"2253,93","2418,85"
8353,"210,82","226,24"
8354,"144,16","154,71"
8355,"14,74","15,82"
8356,"69,57","74,66"
8357,"128,41","137,8"
8358,"26,91","28,88"
8359,"98,85","107,19"
8360,"126,58","135,84"
8361,"253,14","271,66"
8362,"149,4","160,33"
8363,"82,63","88,67"
8364,"40,74","43,72"
8365,"81,48","87,44"
8366,"122,2","131,15"
8367,"162,93","174,85"
8368,"244,42","262,3"
8369,"17,91","19,22"
8370,"119,09","127,8"
8371,"113,07","121,34"
8372,"60,05","64,44"
8373,23,"24,68"
8374,"16,77",18
8375,"18,1","19,43"
8376,"58,47","63,41"
8377,"123,53","132,57"
8378,"56,19","60,3"
8379,"224,73","241,17"
8380,"63,43","68,07"
8381,"44,99","48,78"
8382,"20,71","22,46"
8383,"14,55","15,78"
8384,"302,75","328,3"
8385,"14,32","15,37"
8386,"224,36","243,29"
8387,"9,49","10,18"
8388,"8,93","9,59"
8389,"26,86","28,83"
8390,"23,94","25,7"
8391,"131,94","141,6"
8392,"148,24","159,09"
8393,"165,09","177,17"
8394,"90,42","97,04"
8395,"143,45","153,95"
8396,"301,07","323,1"
8397,"76,85","82,48"
8398,"153,69","164,94"
8399,"307,4","329,89"
8400,"161,28","173,09"
8401,"322,58","346,18"
8402,"645,14","692,34"
8403,"105,73","113,46"
8404,"196,99","211,4"
8405,"42,7","45,83"
8406,"89,06","95,57"
8407,"11,53","12,38"
8408,"52,33","56,74"
8409,"89,18","96,7"
8410,"94,45","102,42"
8411,"188,86","204,8"
8412,"264,44","286,76"
8413,"32,49","34,87"
8414,"45,36","48,68"
8415,"78,94","85,6"
8416,"133,42","144,68"
8417,"195,32","211,8"
8418,"266,91","289,43"
8419,"356,64","386,74"
8420,"19,01","20,4"
8421,"31,68",34
8422,"63,61","68,27"
8423,"106,01","113,77"
8424,"19,8","21,24"
8425,"108,69","116,65"
8426,"7,34","7,88"
8427,"8,33","8,94"
8428,"39,85","42,77"
8429,"24,06","25,82"
8430,"181,88","195,18"
8431,"80,86","86,78"
8432,"7,66","8,31"
8433,"19,98","21,44"
8434,"11,9","12,91"
8435,"46,09","49,46"
8436,"164,67","176,72"
8437,"90,49","97,11"
8438,"36,56","39,65"
8439,"34,33","36,84"
8440,"45,01","48,3"
8441,"66,28","71,13"
8442,"74,55",80
8443,"119,38","128,11"
8444,"238,74","256,21"
8445,"298,42","320,26"
8446,"59,69","64,06"
8447,"285,77","306,68"
8448,"86,06","92,35"
8449,"201,48","216,22"
8450,"87,55","94,94"
8451,"88,13","94,57"
8452,"47,89","51,39"
8453,"143,65","154,16"
8454,"82,82","88,88"
8455,"92,34","99,1"
8456,"248,65","266,84"
8457,"153,68","164,93"
8458,"307,36","329,85"
8459,"99,89","107,2"
8460,"96,66","103,73"
8461,"193,35","207,5"
8462,"226,7","243,29"
8463,"60,99","65,45"
8464,"182,97","196,35"
8465,"57,86","62,1"
8466,"127,39","136,71"
8467,"48,97","52,55"
8468,"102,75","110,27"
8469,"85,65","91,91"
8470,"81,39","87,34"
8471,"162,85","174,77"
8472,"572,5","614,39"
8473,"15,53","16,67"
8474,"62,26","66,82"
8475,"124,53","133,65"
8476,"89,76","96,33"
8477,"78,76","84,52"
8478,"157,52","169,05"
8479,"5,33","5,72"
8480,"7,41","7,95"
8481,"44,51","47,77"
8482,"20,84","22,59"
8483,"68,31","73,3"
8484,"193,75","207,93"
8485,"290,63","311,89"
8486,"581,23","623,76"
8487,"51,32","55,65"
8488,"102,63","111,29"
8489,"205,27","222,59"
8490,"307,91","333,89"
8491,"77,85","83,55"
8492,"59,43","64,45"
8493,"16,22","17,59"
8494,"77,76","84,32"
8495,"155,48","168,61"
8496,"311,01","337,26"
8497,"466,53","505,91"
8498,"72,4","77,7"
8499,"144,83","155,43"
8500,"28,13","30,18"
8501,"42,22","45,3"
8502,"84,39","90,56"
8503,"51,03","54,77"
8504,"76,56","82,16"
8505,"153,11","164,32"
8506,"94,98","101,93"
8507,"142,47","152,89"
8508,"284,91","305,76"
8509,"200,91","215,61"
8510,"434,75","466,56"
8511,"465,82","499,9"
8512,"160,57","172,32"
8513,"321,14","344,63"
8514,"642,27","689,27"
8515,"688,14","738,49"
8516,"642,31","689,3"
8517,"1284,64","1378,63"
8518,"1376,41","1477,12"
8519,"321,16","344,66"
8520,"87,74","94,16"
8521,"175,51","188,35"
8522,"3,34","3,59"
8523,"28,53","30,62"
8524,"79,8","85,63"
8525,"5,13","5,5"
8526,"83,7","89,83"
8527,"41,27","44,29"
8528,"82,52","88,56"
8529,"55,06","59,09"
8530,"110,11","118,17"
8531,"32,14","34,49"
8532,"192,8","206,9"
8533,"10,28","11,04"
8534,"41,13","44,13"
8535,"82,26","88,28"
8536,"95,88","102,89"
8537,"63,09","67,71"
8538,"252,39","270,85"
8539,"78,61","85,25"
8540,"88,44","95,9"
8541,"20,87","22,63"
8542,"6,26","6,79"
8543,"18,1","19,62"
8544,"27,84","30,19"
8545,"30,23","32,78"
8546,"37,09","40,22"
8547,47,"50,96"
8548,"12,12","13,15"
8549,"42,8","46,42"
8550,"267,91","287,51"
8551,"446,53","479,21"
8552,"62,51","67,09"
8553,"535,88","575,09"
8554,"893,14","958,49"
8555,"125,03","134,18"
8556,"125,05","134,2"
8557,"250,07","268,37"
8558,"21,17","22,72"
8559,"31,74","34,06"
8560,"42,33","45,43"
8561,"28,23","30,29"
8562,"42,34","45,44"
8563,"56,47","60,6"
8564,"290,69","311,96"
8565,"49,43","53,05"
8566,"235,72","252,96"
8567,"98,89","106,12"
8568,"148,31","159,16"
8569,"1,54","1,67"
8570,"2,78","3,02"
8571,"3,32","3,6"
8572,"6,01","6,52"
8573,"10,93","11,85"
8574,"29,51",32
8575,"3,69",4
8576,"6,71","7,28"
8577,8,"8,67"
8578,"39,93","43,29"
8579,"63,51","68,87"
8580,"95,28","103,32"
8581,"38,42","41,23"
8582,"384,22","412,33"
8583,"461,07","494,8"
8584,"537,91","577,27"
8585,"614,75","659,73"
8586,"167,09","179,32"
8587,"64,06","68,74"
8588,"128,13","137,5"
8589,"34,03","36,52"
8590,"68,08","73,06"
8591,"102,13","109,6"
8592,"204,24","219,18"
8593,"59,22","63,55"
8594,"68,86","73,9"
8595,"79,1","84,89"
8596,"237,28","254,65"
8597,"57,62","62,48"
8598,"124,56","133,67"
8599,"498,25","534,71"
8600,"267,92","287,52"
8601,"267,94","287,55"
8602,"30,31","32,52"
8603,"60,6","65,04"
8604,"181,82","195,12"
8605,"272,74","292,7"
8606,"104,83","112,5"
8607,"209,65","224,99"
8608,"314,48","337,49"
8609,"628,93","674,95"
8610,"943,42","1012,45"
8611,28,"30,05"
8612,"185,51","199,09"
8613,"79,5","85,32"
8614,"132,5","142,2"
8615,"99,32","106,59"
8616,"165,53","177,65"
8617,"12,85","13,93"
8618,"6,14","6,59"
8619,"12,53","13,45"
8620,"61,33","65,82"
8621,"116,51","125,04"
8622,"233,03","250,09"
8623,"3,8","4,12"
8624,"6,67","7,23"
8625,"9,53","10,34"
8626,"8,56","9,29"
8627,"12,84","13,92"
8628,"25,67","27,83"
8629,"590,2","633,39"
8630,"55,74","59,82"
8631,"111,48","119,63"
8632,"189,42","203,28"
8633,"83,59","89,71"
8634,"284,13","304,91"
8635,"45,13","48,43"
8636,"21,59","23,17"
8637,"35,98","38,61"
8638,"50,36","54,05"
8639,"13,61","14,76"
8640,"14,06","15,09"
8641,"65,58","70,38"
8642,"5,44","5,84"
8643,"54,42","58,4"
8644,"37,88","40,65"
8645,"75,75","81,29"
8646,"151,49","162,57"
8647,"47,35","50,82"
8648,"94,69","101,62"
8649,"142,05","152,44"
8650,"62,74","67,33"
8651,"125,49","134,67"
8652,"188,23",202
8653,"216,49","234,76"
8654,"24,03","25,79"
8655,"12,9","13,84"
8656,"53,51","57,43"
8657,"67,15","72,06"
8658,"100,73","108,1"
8659,"10,64","11,41"
8660,"22,36",24
8661,"67,1","72,01"
8662,"18,45","19,8"
8663,"36,91","39,61"
8664,"110,74","118,84"
8665,"145,36",156
8666,"218,03","233,99"
8667,"7,39","7,93"
8668,"59,02","63,34"
8669,"177,06","190,01"
8670,"354,1","380,01"
8671,"531,16","570,02"
8672,"90,83","97,48"
8673,"151,38","162,45"
8674,"272,49","292,43"
8675,"504,6","541,52"
8676,"15,17","16,45"
8677,"40,53","43,95"
8678,"22,86","24,79"
8679,"22,7","24,61"
8680,"14,7","15,94"
8681,"11,75","12,74"
8682,"10,38","11,25"
8683,"61,52","66,72"
8684,"15,54","16,85"
8685,"49,41","53,58"
8686,"53,04","57,52"
8687,"30,38","32,94"
8688,"83,86","90,94"
8689,"15,48","16,79"
8690,"46,41","50,32"
8691,"10,4","11,28"
8692,"7,34","7,96"
8693,"126,59","135,85"
8694,"153,98","165,24"
8695,"72,13","77,4"
8696,"132,1","141,77"
8697,"271,33","291,18"
8698,"253,45",272
8699,"337,73","362,44"
8700,"439,9","472,09"
8701,"586,18","629,07"
8702,"10,97","11,77"
8703,115,"123,41"
8704,"101,86","109,32"
8705,"29,75","31,93"
8706,"48,4","51,94"
8707,"52,16","56,57"
8708,"21,24","23,03"
8709,"97,56","104,7"
8710,"102,7","110,22"
8711,"19,11","20,73"
8712,245,"265,67"
8713,"191,55","207,72"
8714,"278,96","302,5"
8715,"57,35","62,19"
8716,"269,66","292,41"
8717,"7,13","7,73"
8718,"14,32","15,53"
8719,"64,6","69,33"
8720,"96,92","104,01"
8721,"161,69","173,52"
8722,"87,86","94,29"
8723,"263,58","282,87"
8724,"43,33","46,5"
8725,"15,28","16,57"
8726,"31,4","34,05"
8727,"1129,03","1211,65"
8728,"59,32","64,32"
8729,"21,16","22,94"
8730,"67,82","73,55"
8731,"123,22","133,62"
8732,"21,67","23,5"
8733,"75,89","82,29"
8734,"150,55","163,26"
8735,"162,59","176,31"
8736,"303,55","329,17"
8737,"358,02","388,24"
8738,"487,83",529
8739,"21,89","23,73"
8740,"51,24","55,56"
8741,"5,29","5,74"
8742,"23,96","25,98"
8743,"79,07","85,74"
8744,"158,13","171,48"
8745,"507,9","550,77"
8746,"20,32","21,8"
8747,"50,45","54,71"
8748,"100,89","109,41"
8749,"65,38","70,9"
8750,"196,18","212,74"
8751,"215,17","233,33"
8752,"12,9","13,98"
8753,"38,72","41,99"
8754,"77,46",84
8755,"116,17","125,98"
8756,"23,42","25,4"
8757,"140,61","152,48"
8758,"208,51","226,11"
8759,"26,02","28,22"
8760,"78,05","84,64"
8761,"156,13","169,31"
8762,"234,23","253,99"
8763,"19290,06","20917,99"
8764,"17501,65","18978,65"
8765,"16374,44","17756,32"
8766,"199,11","215,91"
8767,"33,19","35,99"
8768,"197,71","214,39"
8769,"65,91","71,48"
8770,"240,57","260,87"
8771,"54,21","58,78"
8772,"24,06","26,09"
8773,"126,39","137,05"
8774,"20331,58","22047,41"
8775,"27108,74","29396,52"
8776,"15587,53",16903
8777,"52,88","57,34"
8778,"317,36","344,14"
8779,"3,54","3,83"
8780,"105,78","114,71"
8781,"4639,26","5030,78"
8782,"3479,46","3773,1"
8783,"27835,61","30184,72"
8784,"24356,15","26411,63"
8785,"13917,8","15092,36"
8786,"92,68","100,5"
8787,"185,36",201
8788,"370,7","401,99"
8789,"741,41","803,98"
8790,"6650,34","7136,95"
8791,"689,41","747,59"
8792,"1378,81","1495,17"
8793,"2757,63","2990,35"
8794,"8272,9","8971,07"
8795,"4847,37","5202,05"
8796,"7659,24","8305,62"
8797,"1097,74","1178,06"
8798,"2085,68","2238,29"
8799,"3962,9","4252,87"
8800,"6260,15","6718,21"
8801,"593,44","636,87"
8802,"1780,35","1910,62"
8803,"3471,89","3725,93"
8804,"90457,89","98091,86"
8805,"949,22","1018,67"
8806,"3796,88","4074,69"
8807,"7593,76","8149,4"
8808,"11390,63","12224,08"
8809,"1946,13","2088,52"
8810,"349,48","375,05"
8811,"8387,38","9001,08"
8812,"107135,25","116176,66"
8813,"924,73","992,39"
8814,"1849,46","1984,78"
8815,"2774,18","2977,17"
8816,"3698,9","3969,55"
8817,"5548,35","5954,33"
8818,"7397,81","7939,11"
8819,"11096,72","11908,67"
8820,"2175,6","2334,79"
8821,"4133,68","4436,15"
8822,"10888,71","11685,44"
8823,"2132,24","2288,26"
8824,"9582,19","10390,86"
8825,"400,16","429,44"
8826,"1075,83","1154,55"
8827,"3613,38","3877,77"
8828,"7226,79","7755,57"
8829,"305,33","331,1"
8830,"370,26","401,51"
8831,"7659,17","8305,54"
8832,"69,63","74,72"
8833,"247,15","265,23"
8834,"2429,76","2607,55"
8835,"215,11","230,85"
8836,"58,48","62,76"
8837,"250,24","268,55"
8838,"197,99","212,48"
8839,"576,06","618,21"
8840,"195,91","210,24"
8841,570,"611,71"
8842,"1199,98","1287,78"
8843,"824,94","885,3"
8844,"1031,18","1106,63"
8845,"1237,42","1327,96"
8846,"2569,17","2757,16"
8847,"763,93","819,83"
8848,"7312,6","7847,67"
8849,"206,73","221,85"
8850,"418,49","449,11"
8851,"155,93","167,34"
8852,"92,3","99,05"
8853,"231,27","248,2"
8854,"46,24","49,62"
8855,"462,36","496,2"
8856,"920,61","987,98"
8857,"1839,47","1974,06"
8858,"919,73","987,02"
8859,"4598,65","4935,13"
8860,"3678,9","3948,08"
8861,"18394,56","19740,5"
8862,"2759,18","2961,07"
8863,"369,83","396,89"
8864,"111,27","119,41"
8865,149,"161,58"
8866,"821,67","881,79"
8867,"8216,89","8818,12"
8868,"41084,37","44090,52"
8869,"1843,16","1978,02"
8870,"18431,88","19780,55"
8871,"92159,35","98902,67"
8872,"212,56","228,11"
8873,"1062,86","1140,63"
8874,"2125,74","2281,28"
8875,"1041,73","1117,95"
8876,"5208,51","5589,62"
8877,"10417,04","11179,25"
8878,"1745,28","1872,99"
8879,"17452,71","18729,73"
8880,"3490,5","3745,9"
8881,"34905,14","37459,15"
8882,"139,78","150,01"
8883,"560,72","601,74"
8884,"440,95","473,22"
8885,"661,42","709,82"
8886,"474,17","508,87"
8887,"711,25","763,29"
8888,"3274,51","3514,11"
8889,"4052,83","4349,38"
8890,"1554,36","1668,1"
8891,"1701,89","1826,41"
8892,"8496,32",9118
8893,"1163,02","1248,12"
8894,"5815,18","6240,68"
8895,"2521,05","2705,51"
8896,"158,65","170,26"
8897,2479,"2660,39"
8898,"7436,98","7981,15"
8899,"319,92","343,33"
8900,"2039,48","2188,71"
8901,"4017,86","4311,85"
8902,"8035,73","8623,71"
8903,"9,04","9,8"
8904,"79,28","85,98"
8905,"42,91","46,53"
8906,"28,2","30,58"
8907,"52,87","57,33"
8908,"51,65","56,01"
8909,"8,06","8,65"
8910,"5,94","6,38"
8911,"6,97","7,48"
8912,"6,81","7,3"
8913,"9,81","10,52"
8914,"30,63","32,87"
8915,"340,64","365,56"
8916,"306,77","329,22"
8917,"7,31","7,84"
8918,"299,03","320,91"
8919,"168,52","180,85"
8920,"4174,23","4479,66"
8921,"12,48","13,39"
8922,"1478,69","1586,89"
8923,"246,47","264,5"
8924,"164,85","176,91"
8925,"611,69","656,45"
8926,"16,48","17,68"
8927,"221,44","237,65"
8928,"240,82","258,44"
8929,"338,78","363,57"
8930,"910,86","977,51"
8931,"1737,11","1864,22"
8932,"3117,76","3345,89"
8933,"85,3","91,54"
8934,"170,58","183,06"
8935,"311,77","334,59"
8936,"1030,24","1117,19"
8937,"11543,73","12388,39"
8938,"302,19","324,3"
8939,"604,4","648,62"
8940,"785,99","843,5"
8941,"529,15","567,87"
8942,"1058,31","1135,74"
8943,"679,67","729,4"
8944,"1360,55","1460,1"
8945,"905,45","971,71"
8946,"1359,03","1458,48"
8947,"1812,61","1945,24"
8948,"588,85","631,94"
8949,"707,98","767,73"
8950,"1345,12","1458,63"
8951,"3228,46","3500,92"
8952,"357,67","383,84"
8953,"7,59","8,21"
8954,"6,98","7,55"
8955,"10,19","11,05"
8956,"15,32","16,62"
8957,"14,12","15,31"
8958,"86,29","93,57"
8959,"10,84","11,75"
8960,"68,61","74,4"
8961,"16,94","18,37"
8962,21,"22,77"
8963,"9,21","9,99"
8964,"88,51","95,98"
8965,"152,18","165,02"
8966,"227,04","246,2"
8967,"15,18","16,47"
