IdPMC,ValorGenericoPMC,ValorMGPMC
1143,"255,27","273,94"
1144,"138,08","148,17"
1145,"209,91","225,27"
1146,"47,24","50,69"
1147,"59,44","63,8"
1148,"33,94","36,41"
1149,"45,66","49,01"
1150,"12,3","13,2"
1151,"17,24","18,5"
1152,"28,52","30,59"
1153,"50,02","53,68"
1154,"50,65","54,36"
1155,"30,66","32,9"
1156,"41,31","44,32"
1157,"73,55","78,94"
1158,"106,82","114,65"
1159,"46,59",50
1160,"13,62","14,61"
1161,"19,04","20,43"
1162,"22,31","23,94"
1163,"16,67","17,89"
1164,"23,43","25,16"
1165,"22,95","24,64"
1166,"32,38","34,74"
1167,"149,77","160,74"
1168,"28,17","30,23"
1169,"38,32","41,11"
1170,"78,18","83,89"
1171,"17,47","18,75"
1172,"38,2","40,99"
1173,"45,4","48,72"
1174,"57,34","61,53"
1175,"73,27","78,63"
1176,"26,36","28,5"
1177,"47,43","51,31"
1178,"94,81","101,75"
1179,"152,4","163,54"
1180,"868,17","931,7"
1181,"2245,86","2410,19"
1182,"15,23","16,35"
1183,"45,81","49,16"
1184,"91,67","98,37"
1185,"30,79","33,04"
1186,"92,61","99,38"
1187,"185,36","198,92"
1188,"22,15","23,78"
1189,"39,43","42,32"
1190,"96,08","103,12"
1191,"51,76","55,55"
1192,"89,35","95,87"
1193,"47,27","50,74"
1194,"165,3","177,39"
1195,"180,8","194,03"
1196,"65,35","70,13"
1197,"83,49","89,58"
1198,"44,45","47,69"
1199,"103,52","111,08"
1200,"148,1","158,93"
1201,"54,27","58,24"
1202,"74,28","79,71"
1203,"32,71","35,1"
1204,"61,62","66,12"
1205,"87,85","94,28"
1206,"58,64","62,93"
1207,"22,69","24,34"
1208,"21,46","23,03"
1209,"38,03","40,81"
1210,"49,53","53,15"
1211,"42,72","45,84"
1212,"21,4","22,96"
1213,"64,66","69,4"
1214,"66,01","70,84"
1215,"123,85","132,92"
1216,"134,12","143,94"
1217,"191,44","205,44"
1218,"53,13","57,01"
1219,"71,42","76,64"
1220,"43,28","46,45"
1221,"38,28","41,09"
1222,"83,38","89,47"
1223,"89,72","96,29"
1224,"15,47","16,6"
1225,"29,72","31,89"
1226,"22,46","24,11"
1227,"46,28","49,67"
1228,"46,67","50,09"
1229,"86,36","92,68"
1230,"90,81","97,46"
1231,"135,92","145,86"
1232,"163,85","175,85"
1233,"77,54","83,22"
1234,"116,32","124,82"
1235,"105,18","112,88"
1236,"263,69","282,99"
1237,"374,86","402,29"
1238,"242,84","260,6"
1239,"26,45","28,37"
1240,"52,91","56,78"
1241,"141,78","152,15"
1242,"199,22","213,81"
1243,"70,86","76,05"
1244,"23,74","25,48"
1245,"41,61","44,65"
1246,"118,27","126,91"
1247,"152,62","163,79"
1248,"140,53","150,81"
1249,"17,54","18,83"
1250,"63,58","68,22"
1251,"37,51","40,24"
1252,"84,56","90,76"
1253,"94,25","101,15"
1254,"131,25","140,86"
1255,"36,99","39,7"
1256,"111,08","119,21"
1257,"40,29","43,58"
1258,"5,88","6,36"
1259,"8,11","8,77"
1260,"35,18","38,05"
1261,"32,63","35,29"
1262,"124,29","134,43"
1263,"7,89","8,53"
1264,"6,88","7,45"
1265,"9,7","10,49"
1266,"41,61","45,01"
1267,"26,63","28,58"
1268,"204,49","219,45"
1269,"260,13","279,17"
1270,"48,03","51,96"
1271,"91,01","98,43"
1272,"82,86","89,62"
1273,"293,86","317,82"
1274,"323,91","350,33"
1275,"528,58","571,69"
1276,"576,86","623,92"
1277,"625,11","670,86"
1278,"1250,29","1341,78"
1279,"1941,63","2083,7"
1280,"54,57","59,02"
1281,"65,64","70,99"
1282,"140,7","152,18"
1283,"285,56","308,87"
1284,"118,3","126,95"
1285,"92,71","99,48"
1286,"207,27","222,43"
1287,"151,27","162,34"
1288,"35,69","38,31"
1289,"131,75","141,38"
1290,"102,63","110,14"
1291,"46,41","49,8"
1292,"78,36","84,09"
1293,"43,22","46,38"
1294,"113,82","122,14"
1295,"67,38","72,3"
1296,"33,36","35,79"
1297,"24,91","26,74"
1298,"38,02","40,8"
1299,"14,53","15,59"
1300,"52,02","55,82"
1301,"67,44","72,37"
1302,"101,06","108,45"
1303,"245,27","263,22"
1304,"126,16","135,4"
1305,"6,57","7,11"
1306,"34,59","37,12"
1307,"27,68","29,71"
1308,"37,09","39,8"
1309,"86,06","92,35"
1310,"39,5","42,73"
1311,"73,7","79,09"
1312,"105,33","113,04"
1313,"49,98","53,62"
1314,"99,96","107,28"
1315,"49,96","53,61"
1316,"5820,53","6246,42"
1317,"61,13","65,6"
1318,"22,77","24,43"
1319,"40,33","43,27"
1320,"22,65","24,51"
1321,"35,97","38,9"
1322,"16,02","17,2"
1323,"114,15","122,5"
1324,"92,13","98,86"
1325,"26,02","27,93"
1326,"200,03","214,67"
1327,"141,2","151,53"
1328,"11,75","12,61"
1329,"35,32","37,89"
1330,"63,59","68,25"
1331,"59,29","63,62"
1332,"41,85","44,92"
1333,"21,98","23,58"
1334,"21,29","22,84"
1335,"29,86","32,04"
1336,"157,13","168,63"
1337,"114,26","122,62"
1338,"85,7","91,96"
1339,"64,26","68,96"
1340,"107,13","114,96"
1341,"69,15","74,21"
1342,"44,11","47,33"
1343,"84,7","90,91"
1344,"108,05","115,96"
1345,"127,23","136,54"
1346,"31,6","33,93"
1347,"353,79","379,69"
1348,"241,36","259,03"
1349,"753,4","808,52"
1350,"1232,52","1322,69"
1351,"285,67","306,57"
1352,"539,12","578,57"
1353,"2131,17","2287,11"
1354,"713,43","771,62"
1355,"214,25","229,93"
1356,"157,11","168,6"
1357,"1214,57","1303,43"
1358,"206,98","222,12"
1359,"649,73","697,28"
1360,"878,91","943,23"
1361,"100,38","107,73"
1362,"81,12","87,07"
1363,"142,11","152,51"
1364,"22,56","24,21"
1365,"836,16","897,34"
1366,"52,92","56,8"
1367,"79,39","85,2"
1368,"80,36","86,24"
1369,"158,9","170,52"
1370,"11077,16","11980,73"
1371,"46,44","49,84"
1372,"29,25","31,4"
1373,"997,93","1070,95"
1374,"1521,31","1632,64"
1375,"30,28","32,49"
1376,"36,22","38,87"
1377,"216,32","232,15"
1378,"121,72","130,63"
1379,"22,27","23,9"
1380,"142,63","153,06"
1381,"78,99","84,77"
1382,"103,61","111,2"
1383,"184,46","197,97"
1384,"34,53","37,05"
1385,"42,1","45,18"
1386,"84,2","90,37"
1387,"168,42","180,74"
1388,"12819,07","13757,05"
1389,"11721,73","12579,43"
1390,"11652,56","12505,18"
1391,"72,04","77,32"
1392,"269,6","289,33"
1393,"283,33","304,07"
1394,"297,1","318,83"
1395,"248,84","267,05"
1396,"53,22","57,12"
1397,"104,31","111,95"
1398,"125,47","134,65"
1399,"174,44","187,2"
1400,"125,19","134,35"
1401,"250,44","268,76"
1402,"425,53","456,66"
1403,"434,71","466,52"
1404,"93,04","100,62"
1405,"93,39","100,8"
1406,"12,48","13,5"
1407,"16,84","18,21"
1408,"52,53","56,38"
1409,"76,1","81,66"
1410,"56,27","60,39"
1411,"97,89","105,05"
1412,"73,05","79,02"
1413,"99,41","107,52"
1414,"146,15","158,07"
1415,"198,83","215,05"
1416,"21,03","22,74"
1417,"22,74","24,59"
1418,"44,52","48,15"
1419,"27,8","30,07"
1420,"53,78","58,17"
1421,"37,66","40,41"
1422,"60,09","64,49"
1423,"88,02","94,46"
1424,"162,77","174,67"
1425,"169,45","181,85"
1426,"312,86","335,75"
1427,"41,02","44,02"
1428,"85,52","92,49"
1429,"162,03","175,25"
1430,"2089,2","2242,07"
1431,"48,11","51,62"
1432,"120,23","129,02"
1433,"88,37","94,84"
1434,"51,43","55,62"
1435,"139,61","149,83"
1436,"46,57","49,99"
1437,"60,16","64,57"
1438,"76,24","81,81"
1439,"75,19","80,69"
1440,"11626,41","12477,13"
1441,"173,69","186,39"
1442,"209,4","224,72"
1443,"54,3","58,28"
1444,"37,01","39,72"
1445,"60,58",65
1446,"59,72","64,1"
1447,"195,85","211,82"
1448,"391,75","423,69"
1449,"91,12","97,78"
1450,"261,64","280,79"
1451,"61,52","66,03"
1452,"176,62","189,55"
1453,"5319,05","5708,25"
1454,"423,23","454,2"
1455,"2084,39","2236,91"
1456,"904,48","970,65"
1457,"1695,94","1820,04"
1458,"4239,86","4550,1"
1459,"7355,06","7893,23"
1460,"204,5","221,18"
1461,"16,76","18,13"
1462,"20,08","21,72"
1463,"46,94","50,77"
1464,"50,99","55,14"
1465,"76,02","82,23"
1466,"23,35","25,26"
1467,"24,71","26,73"
1468,331,"355,22"
1469,"564,05","605,33"
1470,"2457,62","2637,45"
1471,"6218,46","6673,46"
1472,"9566,18","10266,15"
1473,"12914,26","13859,2"
1474,"11,47","12,3"
1475,"34,44","36,95"
1476,"8,57","9,21"
1477,"25,77","27,65"
1478,"61,15","65,61"
1479,"140,7",151
1480,"321,43","344,95"
1481,"1453,1","1559,42"
1482,"192,62","206,7"
1483,"385,29","413,49"
1484,"654,66","702,56"
1485,"668,78","717,72"
1486,"84,26","90,43"
1487,"169,54","181,94"
1488,"71,06","76,26"
1489,"153,01","164,21"
1490,"44,42","47,67"
1491,"22,53","24,18"
1492,"45,18","48,48"
1493,"34,41","36,93"
1494,"67,59","72,52"
1495,"203,33","218,2"
1496,"129,98","139,49"
1497,"390,1","418,64"
1498,"76,97","82,61"
1499,"378,91","406,65"
1500,"58,53","63,31"
1501,"22,67","24,33"
1502,"50,29","53,97"
1503,"37,78","40,55"
1504,"45,61","48,94"
1505,"107,73","115,61"
1506,"50,53","54,22"
1507,"75,83","81,38"
1508,"151,68","162,77"
1509,"121,49","130,36"
1510,"63,12","67,74"
1511,"60,72","65,15"
1512,"33,73","36,19"
1513,"305,91","330,87"
1514,"321,22","347,41"
1515,"337,22","364,72"
1516,"114,76","124,12"
1517,"89,92","97,27"
1518,45,"48,67"
1519,"55,08","59,11"
1520,"30,03","32,21"
1521,"29,9","32,09"
1522,"63,26","67,89"
1523,"78,73","84,49"
1524,"189,78","203,68"
1525,"45,55","48,9"
1526,"126,3","135,55"
1527,"145,29","155,93"
1528,"63,15","67,77"
1529,"33,79","36,26"
1530,"58,68","62,98"
1531,"786,65","844,22"
1532,"272,08","291,99"
1533,"312,35","335,21"
1534,"354,33","380,25"
1535,"361,58","388,02"
1536,"155,03","166,36"
1537,"664,46","713,06"
1538,"298,68","320,52"
1539,"774,49","831,15"
1540,"387,21","415,55"
1541,"48,52","52,08"
1542,"65,85","70,66"
1543,"11,29","12,12"
1544,"142,23","152,62"
1545,"141,29","151,63"
1546,"150,71","161,75"
1547,"48,61","52,16"
1548,"124,95","134,08"
1549,"167,43","179,69"
1550,"106,31","114,08"
1551,"1590,83","1707,23"
1552,"3181,79","3414,6"
1553,"99,68","107,8"
1554,"2048,81","2198,72"
1555,"3073,28","3298,15"
1556,"4097,69","4397,53"
1557,"1318,05","1414,49"
1558,"2636,15","2829,03"
1559,"5272,4","5658,18"
1560,"54,48","58,46"
1561,"108,99","116,97"
1562,218,"233,95"
1563,"171,33","183,86"
1564,"72,55","77,86"
1565,"145,13","155,75"
1566,"5312,21","5700,9"
1567,"6290,66","6750,94"
1568,"215,12","230,87"
1569,"53,76","57,69"
1570,"19199,08","20603,89"
1571,"10352,95","11110,47"
1572,"20705,96","22221,02"
1573,"5176,4","5555,16"
1574,"73040,06",78998
1575,"54,33","58,3"
1576,"163,13","175,06"
1577,"11005,82","11903,56"
1578,"79,7","85,53"
1579,"166,31","178,47"
1580,"195,73","210,05"
1581,"93,81","100,68"
1582,"13,81","14,82"
1583,"41,24","44,25"
1584,"10,7","11,47"
1585,"12,9","13,84"
1586,"12,17","13,15"
1587,"27,99","30,04"
1588,"24,77","26,78"
1589,"33,85","36,61"
1590,"33,21","35,64"
1591,"9,66","10,37"
1592,"40,02","42,95"
1593,"43,33","46,49"
1594,"32,97","35,39"
1595,"41,83","44,9"
1596,"25,99","28,11"
1597,"33,61","36,07"
1598,"161,05","172,83"
1599,"322,19","345,76"
1600,"77,79","83,49"
1601,140,"150,24"
1602,"20,03","21,5"
1603,"32,68","35,07"
1604,"18,71","20,24"
1605,"92,3","99,84"
1606,"110,76","119,8"
1607,"154,9","166,22"
1608,"309,78","332,45"
1609,68,"72,98"
1610,"35,14","37,71"
1611,"46,91","50,33"
1612,"45,43","48,76"
1613,"90,45","97,08"
1614,"17,37","18,79"
1615,"15,12","16,36"
1616,"247,61","267,81"
1617,"66,91","72,37"
1618,"21199,69","22928,97"
1619,"38217,06","41334,47"
1620,"29966,62","32411,03"
1621,"5065,25","5478,43"
1622,"10130,57","10956,93"
1623,"2532,62","2739,21"
1624,"125,34","135,56"
1625,"313,43","338,99"
1626,"15,54","16,67"
1627,"28657,82","30995,46"
1628,"7164,44","7748,84"
1629,"36,14","38,78"
1630,"51,61","55,38"
1631,"31,01","33,28"
1632,"48,26","51,79"
1633,"33,84","36,32"
1634,"84,49","91,37"
1635,"135,21","146,23"
1636,"2918,69","3156,76"
1637,"5837,95","6314,17"
1638,"57,95","62,2"
1639,"33236,26","35947,37"
1640,"49854,4","53921,06"
1641,"4067,89","4365,53"
1642,"8138,32","8733,81"
1643,"16276,63","17467,6"
1644,"7483,8","8031,39"
1645,"168,59","182,34"
1646,"361,3","390,77"
1647,"66,36","71,21"
1648,"70,77","75,95"
1649,"125,79",135
1650,"47,49","50,97"
1651,"67,05","71,96"
1652,"142,82","153,27"
1653,"185,01","198,55"
1654,"64,27","68,97"
1655,"57,69","61,91"
1656,"35,97","38,61"
1657,"12,4","13,3"
1658,"36,77","39,47"
1659,"12,44","13,35"
1660,"29,76","31,95"
1661,"108345,08","117182,89"
1662,"7940,65","8588,38"
1663,"15881,35","17176,81"
1664,"23822,03","25765,2"
1665,"2760,88","2986,09"
1666,"37,3","40,02"
1667,"51,52","55,73"
1668,"172,84","186,94"
1669,"27,28","29,27"
1670,"42,26","45,34"
1671,"116,84","125,4"
1672,"61,55","66,05"
1673,"27416,26","29652,63"
1674,"13748,77","14870,27"
1675,"104,95","112,64"
1676,"17,89","19,2"
1677,"63,4","68,04"
1678,"95,36","102,33"
1679,"99,23","106,5"
1680,"108,59","116,53"
1681,"119,26",128
1682,"99,4","106,67"
1683,"13580,29","14688,05"
1684,"228,56","245,29"
1685,"137,11","147,15"
1686,"62053,11","67114,85"
1687,"414,87","448,71"
1688,"4148,62","4487,03"
1689,"7744,1","8375,8"
1690,"137,24","148,43"
1691,"228,74","247,4"
1692,"457,49","494,82"
1693,"91,2","97,86"
1694,"36,79","39,48"
1695,"180,31","193,51"
1696,"55,26","59,29"
1697,"136,83","146,84"
1698,"270,49","290,29"
1699,"31,06","33,59"
1700,"48,94","52,95"
1701,"53,39","57,76"
1702,"67,35","72,84"
1703,"38,8","41,97"
1704,"27,72","29,99"
1705,"46,14","49,91"
1706,"60,62","65,56"
1707,"43,81","47,38"
1708,438,"473,73"
1709,"47,63","51,52"
1710,"61,02","65,49"
1711,"119,37","128,11"
1712,"25,78","27,89"
1713,"45,02","48,68"
1714,"16,46","17,8"
1715,"44,49","47,75"
1716,"20,13","21,77"
1717,"59,74","64,62"
1718,"8,68","9,32"
1719,"29,75","32,18"
1720,"20,34","22,01"
1721,"31,44","34,01"
1722,"36,88","39,89"
1723,"39,75","42,65"
1724,"32,41","35,04"
1725,"44,43","48,04"
1726,"98,98","107,05"
1727,"212,06","229,36"
1728,"636,15","688,04"
1729,"424,1","458,69"
1730,"1272,32","1376,11"
1731,"40,92","44,26"
1732,"35,51","38,4"
1733,"49,61","53,65"
1734,"50,93","55,09"
1735,"101,83","110,14"
1736,"46,23",50
1737,"71,41","77,23"
1738,"53,55","57,92"
1739,"107,08","115,82"
1740,"76,26","82,47"
1741,"33,62","36,08"
1742,"47,71","51,21"
1743,"57,86","62,09"
1744,"115,67","124,13"
1745,"70,35","75,5"
1746,"140,66","150,96"
1747,"160,34","172,06"
1748,"71,72","76,96"
1749,"62,02","66,56"
1750,"82,6","88,64"
1751,"100,48","107,83"
1752,"86,89","93,25"
1753,"114,51","122,89"
1754,99,"106,24"
1755,"93,92","100,79"
1756,"122,15","131,1"
1757,"123,8","132,85"
1758,"14,45","15,51"
1759,"31,77","34,09"
1760,"16,38","17,58"
1761,"36,37","39,03"
1762,"18,01","19,34"
1763,"40,19","43,13"
1764,"14,29","15,35"
1765,"41,54","44,57"
1766,"20,75","22,27"
1767,"46,42","49,82"
1768,"49,81","53,46"
1769,"26,06","27,97"
1770,56,"60,11"
1771,"34,49","37,02"
1772,"61,64","66,15"
1773,"18,19","19,52"
1774,"36,75","39,43"
1775,"46,81","50,24"
1776,"39,47","42,34"
1777,"27,39","29,39"
1778,"59,17","63,5"
1779,"20,67","22,19"
1780,"49,89","53,54"
1781,"68,36","73,37"
1782,"8,14","8,74"
1783,"24,37","26,14"
1784,"15,52","16,66"
1785,"31,45","33,75"
1786,"94,38","101,29"
1787,"18,25","19,59"
1788,"36,66","39,34"
1789,"47,63","51,12"
1790,"81,83","87,81"
1791,"76,3","81,88"
1792,"60,91","65,36"
1793,"38,14","40,93"
1794,"21,22","22,78"
1795,"15,62","16,76"
1796,"29,05","31,17"
1797,"55,92","60,01"
1798,"152,61","163,76"
1799,"130,05","139,56"
1800,"255,31",274
1801,"156,06","167,48"
1802,"91,84","98,55"
1803,"24,86","26,67"
1804,"46,56","49,98"
1805,"44,55","48,18"
1806,"156,4","167,83"
1807,"24,79","26,81"
1808,"1475,16","1583,1"
1809,"7375,7","7915,39"
1810,"24,67","26,67"
1811,"9,87","10,59"
1812,"11,32","12,15"
1813,"34,05","36,54"
1814,"15,79","16,95"
1815,"47,33","50,79"
1816,"11,67","12,52"
1817,35,"37,56"
1818,"35,36","37,95"
1819,"68,57","73,59"
1820,"35,71","38,32"
1821,"70,99","76,19"
1822,"66,05","70,89"
1823,"176,94","189,88"
1824,"201,45","216,19"
1825,"831,41","892,24"
1826,"629,84","675,93"
1827,"1259,72","1351,89"
1828,"2099,54","2253,16"
1829,"15107,33","16212,75"
1830,"17187,17","18444,77"
1831,"165,63","177,74"
1832,"211,86","227,36"
1833,"29,63","31,8"
1834,"49,39",53
1835,"443,6","479,79"
1836,"887,24","959,61"
1837,"1330,83","1439,39"
1838,"2661,68","2878,8"
1839,"205,36","220,37"
1840,"275,78","295,97"
1841,"1103,06","1183,77"
1842,"1654,66","1775,73"
1843,"3309,29","3551,42"
1844,"694,29","745,08"
1845,"382,73","410,74"
1846,"358,87","385,13"
1847,"513,45","551,03"
1848,"11,17","11,99"
1849,"22,13","23,75"
1850,"27,72","29,74"
1851,"97,1","104,21"
1852,"148,94","159,84"
1853,"111,42","119,58"
1854,"170,83","183,33"
1855,"69,95","75,07"
1856,"97,96","105,13"
1857,"111,65","119,82"
1858,"19,01","20,4"
1859,"72,44","77,73"
1860,"86,87","93,23"
1861,"48,04","51,55"
1862,"17,05","18,29"
1863,"50,49","54,19"
1864,"25,55","27,41"
1865,"19,13","20,53"
1866,"48,18","51,7"
1867,"9,86","10,58"
1868,"10,89","11,68"
1869,"11,89","12,76"
1870,"9,29","9,97"
1871,"13,6","14,6"
1872,"14,67","15,75"
1873,"18,52","19,88"
1874,"32,02","34,35"
1875,"14,32","15,37"
1876,"81,56","87,54"
1877,"83,87","90,01"
1878,126,"135,2"
1879,"251,98","270,42"
1880,"167,5","179,75"
1881,"116,08","124,57"
1882,"174,08","186,81"
1883,"148,76","159,66"
1884,"105,99","113,75"
1885,"158,99","170,63"
1886,"58,45","62,74"
1887,"47,83","51,73"
1888,"95,68","103,49"
1889,"30,62","32,86"
1890,"59,6","63,97"
1891,"119,21","127,93"
1892,"16231,74","17419,41"
1893,"64926,9","69677,61"
1894,"97390,37","104516,44"
1895,"34,63","37,16"
1896,"51,72","55,51"
1897,"87,01","93,38"
1898,"82,31","89,02"
1899,"91,78","99,27"
1900,"101,29","109,56"
1901,"346,21","374,45"
1902,"12,78","13,83"
1903,"25,22","27,05"
1904,"18,8","20,18"
1905,"108,13","116,04"
1906,"80,29","86,17"
1907,"54,07","58,03"
1908,"110,08","118,13"
1909,"25,85","27,75"
1910,"28,75","30,86"
1911,"8,28","8,89"
1912,"16,37","17,57"
1913,"24,57","26,36"
1914,"14,56","15,62"
1915,"29,31","31,46"
1916,"19,51","20,94"
1917,"124,79","133,93"
1918,"213,77","229,4"
1919,"78,3","84,02"
1920,"160,14","171,87"
1921,"270,59","290,38"
1922,"378,36","406,05"
1923,"1899,25","2038,23"
1924,"200,66","215,34"
1925,"1359,82","1459,32"
1926,"680,42","730,22"
1927,"4337,64","4655,04"
1928,"319,76","343,15"
1929,"127,9","137,26"
1930,"191,84","205,89"
1931,"3215,46","3450,74"
1932,"9,07","9,73"
1933,"17195,7","18453,92"
1934,"9282,47","9961,66"
1935,"81,88","87,87"
1936,"6950,71","7459,29"
1937,"12567,34","13592,46"
1938,"26166,11","28300,51"
1939,"16108,75","17287,43"
1940,"35439,25","38330,06"
1941,"19570,65","21167,06"
1942,"39141,38","42334,18"
1943,"68497,39","74084,79"
1944,"97853,42","105835,42"
1945,"39119,53","42310,56"
1946,"76894,56","83166,91"
1947,"76,05","81,62"
1948,"130,56","140,11"
1949,"88,82","95,32"
1950,"132,38","142,07"
1951,"88,84","95,33"
1952,"164,87","176,94"
1953,"293,31","314,78"
1954,"513,42","550,99"
1955,"1173,04","1258,88"
1956,"3,14","3,38"
1957,"3,09","3,34"
1958,"12,89","13,94"
1959,"61,51","66,54"
1960,"328,8","352,85"
1961,"328,87","352,92"
1962,"164,44","176,48"
1963,"93,38","100,21"
1964,"249,95","268,22"
1965,"357,06","383,19"
1966,"283,73","304,5"
1967,"380,61","408,46"
1968,"151,74","162,84"
1969,"149,07","159,98"
1970,"262,93","282,17"
1971,"44,92","48,59"
1972,"67,4","72,9"
1973,"115,88","124,35"
1974,"61,49","65,98"
1975,"119,47","128,21"
1976,"16,11","17,28"
1977,"145,86","156,53"
1978,"223,51","239,87"
1979,"231,01","247,91"
1980,"2304,75","2473,39"
1981,"237,9","255,31"
1982,"49,81","53,88"
1983,"1,67","1,8"
1984,"66,51","71,94"
1985,"11,03","11,94"
1986,"41,45","44,47"
1987,"53,58","57,51"
1988,"10,67","11,45"
1989,"15,35","16,46"
1990,"199,42",214
1991,"167,86","180,13"
1992,"308,24","330,79"
1993,"24,21","25,98"
1994,"93,73","100,59"
1995,"73,79","79,19"
1996,"64,96","69,72"
1997,"66,42","71,84"
1998,"785,7","843,19"
1999,"208,32","223,57"
2000,"93,69","100,54"
2001,"74,68","80,15"
2002,"105,31","113,03"
2003,"39,58","42,47"
2004,"20,96","22,68"
2005,"132,04","141,7"
2006,"119,76","128,51"
2007,"176,07","188,95"
2008,"89,02","95,53"
2009,"92,87","99,67"
2010,"163,32","175,27"
2011,"62,33","66,9"
2012,"43,34","46,52"
2013,"42,18","45,26"
2014,"171,91","184,49"
2015,"231,46","248,4"
2016,"386,31","414,58"
2017,"288,07","309,14"
2018,"154,03","165,3"
2019,"311,98","334,8"
2020,"215,63","231,41"
2021,"198,35","212,87"
2022,"1565,95","1680,52"
2023,"42,25","45,7"
